season,seasonStatus,playerId,role,roleExtended,playerName,club,initialQuote,currentOrFinalQuote,quoteDiff,quoteReturnPct,initialQuoteMantra,currentOrFinalQuoteMantra,quoteDiffMantra,fvm,fvmMantra,sourceFile
2025/26,in_progress,5813,C,C;T,Miretti,Juventus,5,8,3,60,5,8,3,12,12,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6394,C,M;C,Ramadani,Lecce,6,8,2,33.33333333333333,7,8,1,13,16,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6015,C,C;T,Berisha M.,Lecce,3,8,5,166.66666666666669,3,8,5,9,9,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,2528,C,M;C,Matic,Sassuolo,4,8,4,100,5,9,4,13,16,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7318,C,C;T,Gandelman,Lecce,6,8,2,33.33333333333333,6,8,2,13,13,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,5298,C,M;C,Pobega,Bologna,8,7,-1,-12.5,9,6,-3,13,16,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6206,C,C;T,Fabbian,Fiorentina,10,7,-3,-30,10,7,-3,9,9,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6424,C,M;C,Prati,Torino,3,7,4,133.33333333333331,3,7,4,11,14,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6294,C,M;C,Ndour,Fiorentina,2,7,5,250,2,7,5,15,20,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6549,C,W;A,Pierotti,Lecce,10,7,-3,-30,9,7,-2,13,11,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,5131,C,M;C,Gilmour,Napoli,7,7,0,0,7,7,0,12,15,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,5318,C,W;T,Tramoni M.,Pisa,12,7,-5,-41.66666666666667,12,7,-5,10,12,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6271,C,M;C,El Aynaoui,Roma,9,7,-2,-22.22222222222222,9,7,-2,12,15,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6170,C,C,Gineitis,Torino,5,7,2,40,5,7,2,9,9,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7028,C,C,Bernede,Verona,4,7,3,75,4,7,3,11,11,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6458,C,C,Serdar,Verona,5,7,2,40,5,7,2,10,10,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7198,C,C,Piotrowski,Udinese,6,7,1,16.666666666666664,6,7,1,11,11,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7208,C,M;C,Miller L.,Udinese,3,7,4,133.33333333333331,4,7,3,11,14,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7209,C,C,Sorensen O.,Parma,6,7,1,16.666666666666664,6,7,1,12,12,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,801,C,M;C,Gagliardini,Verona,2,7,5,250,2,7,5,12,15,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6024,C,M;C,Sulemana I.,Cagliari,4,6,2,50,4,6,2,10,11,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,5784,C,C,Aebischer,Pisa,4,6,2,50,4,6,2,12,12,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,5998,C,E;W,Zerbin,Cremonese,3,6,3,100,3,6,3,9,12,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7146,C,E;M,Tourè I.,Pisa,6,6,0,0,7,6,-1,12,15,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,795,C,W,El Shaarawy,Roma,8,6,-2,-25,7,6,-1,11,11,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6481,C,C,Payero,Cremonese,4,6,2,50,4,6,2,8,8,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6005,C,C;T,Ilkhan,Torino,1,6,5,500,1,6,5,8,8,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,4349,C,M;C,Nicolussi Caviglia,Parma,9,6,-3,-33.33333333333333,10,6,-4,13,16,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,4479,C,W;T,Elmas,Napoli,11,6,-5,-45.45454545454545,11,6,-5,13,15,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7331,C,M;C,Loyola,Pisa,7,6,-1,-14.285714285714285,8,7,-1,13,18,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,1871,C,M;C,Deiola,Cagliari,5,5,0,0,5,5,0,11,14,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6917,C,M;C,Masini,Genoa,5,5,0,0,5,5,0,7,8,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6629,C,C;T,Dele-Bashiru,Lazio,11,5,-6,-54.54545454545454,11,5,-6,13,13,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,5992,C,M;C,Bondo,Cremonese,3,5,2,66.66666666666666,3,5,2,12,15,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,5295,C,C;W,Musah,Atalanta,6,5,-1,-16.666666666666664,6,5,-1,11,13,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7138,C,M;C,Ordonez C.,Parma,5,5,0,0,6,5,-1,12,15,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6593,C,C;T,Akinsanmiro,Pisa,3,5,2,66.66666666666666,3,5,2,11,11,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6246,C,M;C,Lipani,Sassuolo,4,5,1,25,4,5,1,8,11,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6218,C,W;T;A,Oristanio,Parma,12,5,-7,-58.333333333333336,12,5,-7,10,13,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,5286,C,M;C,Akpa Akpro,Verona,1,5,4,400,1,5,4,10,16,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7341,C,M;C,Amorim,Genoa,5,5,0,0,5,5,0,11,11,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6575,C,W;A,Zaragoza,Roma,7,5,-2,-28.57142857142857,6,4,-2,13,13,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,5858,C,C;T,Ferguson,Bologna,11,4,-7,-63.63636363636363,11,4,-7,13,13,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,4284,C,M;C,Sergi Roberto,Como,4,4,0,0,4,4,0,12,14,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,27,C,M;C,Grassi,Cremonese,4,4,0,0,4,4,0,8,10,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,2848,C,C;T,Frattesi,Inter,14,4,-10,-71.42857142857143,14,4,-10,10,10,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,5685,C,C;T,Koopmeiners,Juventus,14,4,-10,-71.42857142857143,14,4,-10,12,12,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,5457,C,M;C,Maleh,Cremonese,6,4,-2,-33.33333333333333,7,4,-3,5,7,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,5290,C,M;C,Estevez,Parma,2,4,2,100,2,4,2,8,8,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,5319,C,C,Sohm,Bologna,12,4,-8,-66.66666666666666,12,4,-8,12,12,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7145,C,E;M,Piccinini G.,Pisa,6,4,-2,-33.33333333333333,7,4,-3,10,12,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,5688,C,W;T,Harroui,Verona,7,4,-3,-42.857142857142854,7,4,-3,12,14,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7203,C,C,Jashari,Milan,13,4,-9,-69.23076923076923,13,4,-9,10,10,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7254,C,T,Lorran,Pisa,7,4,-3,-42.857142857142854,6,4,-2,8,8,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7322,C,M;C,Ngom,Lecce,1,4,3,300,1,4,3,1,1,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6010,C,C;T,Fazzini,Fiorentina,11,3,-8,-72.72727272727273,11,3,-8,10,10,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,4459,C,M;C,Rovella,Lazio,8,3,-5,-62.5,9,3,-6,8,10,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6984,C,W;A,Ondrejka,Parma,13,3,-10,-76.92307692307693,12,3,-9,9,9,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7149,C,M;C,Marin M.,Pisa,6,3,-3,-50,6,3,-3,11,14,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7150,C,C,Vural,Pisa,3,3,0,0,3,3,0,6,6,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,7157,C,C,Iannoni,Sassuolo,1,3,2,200,1,3,2,8,8,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6889,C,C;T,Anjorin,Torino,10,3,-7,-70,10,3,-7,9,9,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
2025/26,in_progress,6212,C,M;C,Zarraga,Udinese,2,3,1,50,2,3,1,6,7,Quotazioni_Fantacalcio_Stagione_2025_26 (1).xlsx
