modelId,seasonBasis,participantCount,capitalDistribution,targetAverageCapitalEur,feeScenarioId,buyFeePct,sellFeePct,strategy,strategySource,strategyModelFamily,sourceAvgRoiPct,sourceVolatilityPct,sourceBaseFeeRatioPct,estimatedTurnoverMultiplier,effectiveFeeRatioPct,avgTotalCapitalDepositedEur,avgTotalCommissionsEur,avgFinalLiquidationValuePaidEur,avgAggregateUserProfitLossEur,avgWeightedUserRoiPct,avgSystemCashInEur,avgSystemCashOutEur,avgSystemNetEur,pctScenariosSystemNetNegative,avgReserveNeedEur,p95ReserveNeedEur,p99ReserveNeedEur,recommendedReserveRatioPct,exposureToWinningUsersAvgEur,winningUsersPctAvg,valueEffectVsBalancedPctPoints,whaleReserveRatioMultiplierVsMedium,minBreakEvenFeePerSidePct,safetyFeePerSidePct,userAttractivenessScore,operationalRisk,legalRegulatoryRisk,regulatoryRiskNote,isAutosufficientOnAverage
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,LOW,150,BUY_2_SELL_3,2,3,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,5,2997.28,149.86,3164.73,167.46,5.5887,3147.14,3164.73,-17.59,68.94,24.6,75.54,99.75,2.5203,167.46,93.04,12.9266,0,5.29,7.25,48.66,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,LOW,150,BUY_2_SELL_3,2,3,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,5,3001.78,150.09,2782.29,-219.49,-7.3117,3151.86,2782.29,369.58,0,0,0,0,0,0,12.72,0,0,0,2.6,24.41,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,LOW,150,BUY_2_SELL_3,2,3,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,5,2996.67,149.83,2894.14,-102.53,-3.4243,3146.5,2894.14,252.36,0,0,0,0,0,0.79,31.85,0,0,0.78,3.34,32.97,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,LOW,150,BUY_2_SELL_3,2,3,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,5,3005.56,150.28,2566.81,-438.75,-14.598,3155.84,2566.81,589.03,0,0,0,0,0,0,0,0,0,0,2.42,8.38,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,LOW,150,BUY_2_SELL_3,2,3,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,9.8,2997.37,293.74,2089.4,-907.96,-30.2848,3291.11,2089.4,1201.7,0,0,0,0,0,0,0,0,0,0,2.61,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,LOW,150,BUY_2_SELL_3,2,3,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,9.8,2996.67,293.67,1084.96,-1911.72,-63.7858,3290.35,1084.96,2205.39,0,0,0,0,0,0,0,0,0,0,3.24,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,LOW,150,BUY_2_SELL_3,2,3,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,6.1667,2994.68,184.67,2468.63,-526.06,-17.5688,3179.35,2468.63,710.73,0,0,0,0,0,0,0.49,0,0,0,2.93,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_SELL_1,1,1,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,2,5992.85,119.86,6387.5,394.65,6.586,6112.71,6387.5,-274.8,100,274.8,358.01,397.75,5.974,394.65,100,0,0,4.3,5.89,59.49,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_SELL_1,1,1,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,2,6005.09,120.1,6521.19,516.1,8.5937,6125.19,6521.19,-396,100,396,527.27,584.03,8.7803,516.1,99.91,12.9266,0,5.29,7.25,63.91,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_SELL_1,1,1,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,2,5997.27,119.95,5739.52,-257.75,-4.2975,6117.21,5739.52,377.69,0.06,0.03,0,0,0,0.51,27.76,0,0,0,2.6,41.54,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_SELL_1,1,1,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,2,5996.98,119.94,5971.73,-25.26,-0.4224,6116.92,5971.73,145.2,9.8,5.18,38.92,119.97,0.649,33.8,47.76,0,0,0.78,3.34,49.48,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_SELL_1,1,1,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,2,6003.07,120.06,5307.35,-695.72,-11.5909,6123.13,5307.35,815.78,0,0,0,0,0,0,0.19,0,0,0,2.42,25.5,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_SELL_1,1,1,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,3.92,5996.99,235.08,4532.83,-1464.16,-24.4117,6232.07,4532.83,1699.24,0,0,0,0,0,0,0.22,0,0,0,2.61,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_SELL_1,1,1,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,3.92,6015.55,235.81,2522.61,-3492.95,-58.0731,6251.36,2522.61,3728.76,0,0,0,0,0,0,0,0,0,0,3.24,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_SELL_1,1,1,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,2.4667,6000.78,148.02,5163.51,-837.27,-13.9528,6148.8,5163.51,985.29,0,0,0,0,0,0,3.98,0,0,0,2.93,18.67,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,3,5994.05,179.82,6329.45,335.4,5.594,6173.87,6329.45,-155.58,99.98,155.58,232.69,270.55,3.8819,335.4,99.88,0,0,4.3,5.89,53.81,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,3,5999.45,179.98,6453.12,453.67,7.5608,6179.44,6453.12,-273.69,99.98,273.69,397.12,447.55,6.6192,453.67,99.39,12.9266,0,5.29,7.25,58.13,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,3,6001.73,180.05,5680.47,-321.26,-5.3492,6181.78,5680.47,501.31,0,0,0,0,0,0.12,22.35,0,0,0,2.6,35.73,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,3,5999.1,179.97,5910.77,-88.33,-1.4689,6179.07,5910.77,268.31,0.9,0.36,0,0,0,14.27,42.21,0,0,0.78,3.34,44.21,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,3,6020.57,180.62,5261,-759.58,-12.6147,6201.19,5261,940.19,0,0,0,0,0,0,0.05,0,0,0,2.42,19.75,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,5.88,5999.71,352.78,4415.86,-1583.85,-26.3985,6352.49,4415.86,1936.63,0,0,0,0,0,0,0.05,0,0,0,2.61,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,5.88,6004.52,353.07,2401.95,-3602.57,-59.9889,6357.59,2401.95,3955.64,0,0,0,0,0,0,0,0,0,0,3.24,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,3.7,6005.72,222.21,5098.3,-907.42,-15.1087,6227.94,5098.3,1129.63,0,0,0,0,0,0,2.26,0,0,0,2.93,11.81,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_SELL_2,2,2,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,4,5996.96,239.88,6271.97,275.01,4.5864,6236.84,6271.97,-35.13,78.98,40.34,106.7,136.57,1.7793,275.01,98.22,0,0,4.3,5.89,49.35,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_SELL_2,2,2,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,4,6002.36,240.09,6395.43,393.07,6.552,6242.45,6395.43,-152.97,98.66,153.33,271.37,328.03,4.521,393.07,97.33,12.9266,0,5.29,7.25,52.49,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_SELL_2,2,2,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,4,6007.96,240.32,5625.99,-381.97,-6.3539,6248.28,5625.99,622.29,0,0,0,0,0,0.03,17.3,0,0,0,2.6,30.02,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_SELL_2,2,2,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,4,6000.26,240.01,5853.61,-146.65,-2.4465,6240.27,5853.61,386.66,0.04,0.01,0,0,0,5.38,37.03,0,0,0.78,3.34,38.62,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_SELL_2,2,2,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,4,5998.19,239.93,5181.75,-816.44,-13.6109,6238.12,5181.75,1056.37,0,0,0,0,0,0,0.01,0,0,0,2.42,14.06,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_SELL_2,2,2,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,7.84,6000.87,470.47,4304.03,-1696.83,-28.2792,6471.33,4304.03,2167.3,0,0,0,0,0,0,0.01,0,0,0,2.61,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_SELL_2,2,2,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,7.84,5997.48,470.2,2284.16,-3713.32,-61.9113,6467.68,2284.16,4183.53,0,0,0,0,0,0,0,0,0,0,3.24,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_SELL_2,2,2,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,4.9333,6003.12,296.15,5022.32,-980.8,-16.3364,6299.27,5022.32,1276.95,0,0,0,0,0,0,1.1,0,0,0,2.93,4.79,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,5,5997.38,299.87,6212,214.61,3.5781,6297.25,6212,85.26,2.5,0.42,0,15.07,0,214.61,91.34,0,0,4.3,5.89,48.22,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,5,5993.09,299.65,6326.4,333.31,5.56,6292.75,6326.4,-33.65,67.94,47.81,153.19,198.85,2.556,333.31,92.87,12.9266,0,5.29,7.25,48.66,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,5,5998.9,299.95,5555.21,-443.69,-7.3933,6298.85,5555.21,743.64,0,0,0,0,0,0,12.3,0,0,0,2.6,24.23,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,5,6009.37,300.47,5804.25,-205.12,-3.4162,6309.83,5804.25,505.58,0,0,0,0,0,1.28,31.89,0,0,0.78,3.34,32.98,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,5,5999.17,299.96,5123.51,-875.66,-14.5947,6299.13,5123.51,1175.62,0,0,0,0,0,0,0,0,0,0,2.42,8.39,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,9.8,5989.26,586.95,4176.44,-1812.83,-30.2614,6576.21,4176.44,2399.77,0,0,0,0,0,0,0,0,0,0,2.61,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,9.8,5993.07,587.32,2167.07,-3826,-63.8433,6580.39,2167.07,4413.32,0,0,0,0,0,0,0,0,0,0,3.24,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,6.1667,6004.52,370.28,4952.87,-1051.66,-17.5135,6374.8,4952.87,1421.94,0,0,0,0,0,0,0.48,0,0,0,2.93,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_3_SELL_3,3,3,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,6,6000.47,360.03,6155.94,155.47,2.591,6360.49,6155.94,204.56,0,0,0,0,0,155.47,80.48,0,0,4.3,5.89,42.7,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_3_SELL_3,3,3,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,6,6001.97,360.12,6275.4,273.43,4.5573,6362.08,6275.4,86.69,11.4,3.81,29.31,74.86,0.4884,273.43,86.17,12.9266,0,5.29,7.25,46.34,MEDIUM,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_3_SELL_3,3,3,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,6,5993.16,359.59,5489.36,-503.8,-8.4076,6352.75,5489.36,863.39,0,0,0,0,0,0,8.05,0,0,0,2.6,18.5,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_3_SELL_3,3,3,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,6,6010.55,360.63,5744.68,-265.87,-4.422,6371.19,5744.68,626.5,0,0,0,0,0,0.35,26.56,0,0,0.78,3.34,27.27,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_3_SELL_3,3,3,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,6,5992.92,359.57,5057.21,-935.71,-15.6151,6352.49,5057.21,1295.28,0,0,0,0,0,0,0,0,0,0,2.42,2.65,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",20,MEDIUM,300,BUY_3_SELL_3,3,3,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,11.76,5996.7,705.21,4059.65,-1937.05,-32.3051,6701.91,4059.65,2642.26,0,0,0,0,0,0,0,0,0,0,2.61,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
