scope,strategy,marketFrequency,maxChangesPerWindow,stopLossThreshold,takeProfitThreshold,numScenarios,avgROI,medianROI,bestROI,worstROI,volatility,pctAbove0,pctAbove7,pctAbove10,avgTrades,avgCommissions,avgPlatformRevenue,avgDeltaVsHold,overtradingRisk
in_progress,MOMENTUM,5,1,-5,10,1,-24.5782,-24.5782,-24.5782,-24.5782,0.0000,0.0000,0.0000,0.0000,7.0000,22.4427,2.2443,-244.6550,LOW
in_progress,MOMENTUM,5,1,-5,15,1,-24.5782,-24.5782,-24.5782,-24.5782,0.0000,0.0000,0.0000,0.0000,7.0000,22.4427,2.2443,-244.6550,LOW
in_progress,MOMENTUM,5,1,-10,7,1,-24.5782,-24.5782,-24.5782,-24.5782,0.0000,0.0000,0.0000,0.0000,7.0000,22.4427,2.2443,-244.6550,LOW
in_progress,MOMENTUM,5,1,-10,10,1,-24.5782,-24.5782,-24.5782,-24.5782,0.0000,0.0000,0.0000,0.0000,7.0000,22.4427,2.2443,-244.6550,LOW
in_progress,MOMENTUM,5,1,-10,15,1,-24.5782,-24.5782,-24.5782,-24.5782,0.0000,0.0000,0.0000,0.0000,7.0000,22.4427,2.2443,-244.6550,LOW
in_progress,MOMENTUM,5,3,-5,7,1,-42.0607,-42.0607,-42.0607,-42.0607,0.0000,0.0000,0.0000,0.0000,21.0000,25.6449,2.5645,-262.1376,MEDIUM
in_progress,MOMENTUM,5,3,-5,10,1,-42.0607,-42.0607,-42.0607,-42.0607,0.0000,0.0000,0.0000,0.0000,21.0000,25.6449,2.5645,-262.1376,MEDIUM
in_progress,MOMENTUM,5,3,-5,15,1,-42.0607,-42.0607,-42.0607,-42.0607,0.0000,0.0000,0.0000,0.0000,21.0000,25.6449,2.5645,-262.1376,MEDIUM
in_progress,MOMENTUM,5,3,-10,7,1,-42.0607,-42.0607,-42.0607,-42.0607,0.0000,0.0000,0.0000,0.0000,21.0000,25.6449,2.5645,-262.1376,MEDIUM
in_progress,MOMENTUM,5,3,-10,10,1,-42.0607,-42.0607,-42.0607,-42.0607,0.0000,0.0000,0.0000,0.0000,21.0000,25.6449,2.5645,-262.1376,MEDIUM
in_progress,MOMENTUM,5,3,-10,15,1,-42.0607,-42.0607,-42.0607,-42.0607,0.0000,0.0000,0.0000,0.0000,21.0000,25.6449,2.5645,-262.1376,MEDIUM
in_progress,MOMENTUM,5,5,-5,7,1,-63.6152,-63.6152,-63.6152,-63.6152,0.0000,0.0000,0.0000,0.0000,35.0000,30.6666,3.0667,-283.6921,MEDIUM
in_progress,MOMENTUM,5,5,-5,10,1,-63.6152,-63.6152,-63.6152,-63.6152,0.0000,0.0000,0.0000,0.0000,35.0000,30.6666,3.0667,-283.6921,MEDIUM
in_progress,MOMENTUM,5,5,-5,15,1,-63.6152,-63.6152,-63.6152,-63.6152,0.0000,0.0000,0.0000,0.0000,35.0000,30.6666,3.0667,-283.6921,MEDIUM
in_progress,MOMENTUM,5,5,-10,7,1,-63.6152,-63.6152,-63.6152,-63.6152,0.0000,0.0000,0.0000,0.0000,35.0000,30.6666,3.0667,-283.6921,MEDIUM
in_progress,MOMENTUM,5,5,-10,10,1,-63.6152,-63.6152,-63.6152,-63.6152,0.0000,0.0000,0.0000,0.0000,35.0000,30.6666,3.0667,-283.6921,MEDIUM
in_progress,MOMENTUM,5,5,-10,15,1,-63.6152,-63.6152,-63.6152,-63.6152,0.0000,0.0000,0.0000,0.0000,35.0000,30.6666,3.0667,-283.6921,MEDIUM
in_progress,MOMENTUM,7,1,-5,7,1,-23.0617,-23.0617,-23.0617,-23.0617,0.0000,0.0000,0.0000,0.0000,5.0000,22.0852,2.2085,-243.1385,LOW
in_progress,MOMENTUM,7,1,-5,10,1,-23.0617,-23.0617,-23.0617,-23.0617,0.0000,0.0000,0.0000,0.0000,5.0000,22.0852,2.2085,-243.1385,LOW
in_progress,MOMENTUM,7,1,-5,15,1,-23.0617,-23.0617,-23.0617,-23.0617,0.0000,0.0000,0.0000,0.0000,5.0000,22.0852,2.2085,-243.1385,LOW
in_progress,MOMENTUM,7,1,-10,7,1,-23.0617,-23.0617,-23.0617,-23.0617,0.0000,0.0000,0.0000,0.0000,5.0000,22.0852,2.2085,-243.1385,LOW
in_progress,MOMENTUM,7,1,-10,10,1,-23.0617,-23.0617,-23.0617,-23.0617,0.0000,0.0000,0.0000,0.0000,5.0000,22.0852,2.2085,-243.1385,LOW
in_progress,MOMENTUM,7,1,-10,15,1,-23.0617,-23.0617,-23.0617,-23.0617,0.0000,0.0000,0.0000,0.0000,5.0000,22.0852,2.2085,-243.1385,LOW
in_progress,MOMENTUM,7,3,-5,7,1,-34.5893,-34.5893,-34.5893,-34.5893,0.0000,0.0000,0.0000,0.0000,15.0000,24.3474,2.4347,-254.6661,LOW
in_progress,MOMENTUM,7,3,-5,10,1,-34.5893,-34.5893,-34.5893,-34.5893,0.0000,0.0000,0.0000,0.0000,15.0000,24.3474,2.4347,-254.6661,LOW
in_progress,MOMENTUM,7,3,-5,15,1,-34.5893,-34.5893,-34.5893,-34.5893,0.0000,0.0000,0.0000,0.0000,15.0000,24.3474,2.4347,-254.6661,LOW
in_progress,MOMENTUM,7,3,-10,7,1,-34.5893,-34.5893,-34.5893,-34.5893,0.0000,0.0000,0.0000,0.0000,15.0000,24.3474,2.4347,-254.6661,LOW
in_progress,MOMENTUM,7,3,-10,10,1,-34.5893,-34.5893,-34.5893,-34.5893,0.0000,0.0000,0.0000,0.0000,15.0000,24.3474,2.4347,-254.6661,LOW
in_progress,MOMENTUM,7,3,-10,15,1,-34.5893,-34.5893,-34.5893,-34.5893,0.0000,0.0000,0.0000,0.0000,15.0000,24.3474,2.4347,-254.6661,LOW
in_progress,MOMENTUM,7,5,-5,7,1,-56.4758,-56.4758,-56.4758,-56.4758,0.0000,0.0000,0.0000,0.0000,25.0000,27.1508,2.7151,-276.5527,MEDIUM
in_progress,MOMENTUM,7,5,-5,10,1,-56.4758,-56.4758,-56.4758,-56.4758,0.0000,0.0000,0.0000,0.0000,25.0000,27.1508,2.7151,-276.5527,MEDIUM
in_progress,MOMENTUM,7,5,-5,15,1,-56.4758,-56.4758,-56.4758,-56.4758,0.0000,0.0000,0.0000,0.0000,25.0000,27.1508,2.7151,-276.5527,MEDIUM
in_progress,MOMENTUM,7,5,-10,7,1,-56.4758,-56.4758,-56.4758,-56.4758,0.0000,0.0000,0.0000,0.0000,25.0000,27.1508,2.7151,-276.5527,MEDIUM
in_progress,MOMENTUM,7,5,-10,10,1,-56.4758,-56.4758,-56.4758,-56.4758,0.0000,0.0000,0.0000,0.0000,25.0000,27.1508,2.7151,-276.5527,MEDIUM
in_progress,MOMENTUM,7,5,-10,15,1,-56.4758,-56.4758,-56.4758,-56.4758,0.0000,0.0000,0.0000,0.0000,25.0000,27.1508,2.7151,-276.5527,MEDIUM
in_progress,STOP_LOSS,3,1,-5,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,1,-5,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,1,-5,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,1,-10,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,1,-10,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,1,-10,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,3,-5,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,3,-5,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,3,-5,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,3,-10,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,3,-10,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,3,-10,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,5,-5,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,5,-5,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,5,-5,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,5,-10,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,5,-10,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,3,5,-10,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,1,-5,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,1,-5,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,1,-5,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,1,-10,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,1,-10,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,1,-10,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,3,-5,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,3,-5,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,3,-5,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,3,-10,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,3,-10,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,3,-10,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,5,-5,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,5,-5,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,5,-5,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,5,-10,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,5,-10,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,5,5,-10,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,1,-5,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,1,-5,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,1,-5,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,1,-10,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,1,-10,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,1,-10,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,3,-5,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,3,-5,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,3,-5,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,3,-10,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,3,-10,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,3,-10,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,5,-5,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,5,-5,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,5,-5,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,5,-10,7,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,5,-10,10,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,STOP_LOSS,7,5,-10,15,1,220.0769,220.0769,220.0769,220.0769,0.0000,100.0000,100.0000,100.0000,0.0000,2.2523,0.2252,0.0000,LOW
in_progress,TAKE_PROFIT,3,1,-5,7,1,-39.1742,-39.1742,-39.1742,-39.1742,0.0000,0.0000,0.0000,0.0000,10.0000,22.3020,2.2302,-259.2510,LOW
in_progress,TAKE_PROFIT,3,1,-5,10,1,-34.7811,-34.7811,-34.7811,-34.7811,0.0000,0.0000,0.0000,0.0000,10.0000,22.7180,2.2718,-254.8580,LOW
in_progress,TAKE_PROFIT,3,1,-5,15,1,-24.8969,-24.8969,-24.8969,-24.8969,0.0000,0.0000,0.0000,0.0000,2.0000,20.8025,2.0802,-244.9738,LOW
in_progress,TAKE_PROFIT,3,1,-10,7,1,-39.1742,-39.1742,-39.1742,-39.1742,0.0000,0.0000,0.0000,0.0000,10.0000,22.3020,2.2302,-259.2510,LOW
in_progress,TAKE_PROFIT,3,1,-10,10,1,-34.7811,-34.7811,-34.7811,-34.7811,0.0000,0.0000,0.0000,0.0000,10.0000,22.7180,2.2718,-254.8580,LOW
in_progress,TAKE_PROFIT,3,1,-10,15,1,-24.8969,-24.8969,-24.8969,-24.8969,0.0000,0.0000,0.0000,0.0000,2.0000,20.8025,2.0802,-244.9738,LOW
in_progress,TAKE_PROFIT,3,3,-5,7,1,-40.2873,-40.2873,-40.2873,-40.2873,0.0000,0.0000,0.0000,0.0000,18.0000,23.8500,2.3850,-260.3642,MEDIUM
in_progress,TAKE_PROFIT,3,3,-5,10,1,-35.9093,-35.9093,-35.9093,-35.9093,0.0000,0.0000,0.0000,0.0000,15.0000,23.2704,2.3270,-255.9861,LOW
in_progress,TAKE_PROFIT,3,3,-5,15,1,-24.8969,-24.8969,-24.8969,-24.8969,0.0000,0.0000,0.0000,0.0000,2.0000,20.8025,2.0802,-244.9738,LOW
in_progress,TAKE_PROFIT,3,3,-10,7,1,-40.2873,-40.2873,-40.2873,-40.2873,0.0000,0.0000,0.0000,0.0000,18.0000,23.8500,2.3850,-260.3642,MEDIUM
in_progress,TAKE_PROFIT,3,3,-10,10,1,-35.9093,-35.9093,-35.9093,-35.9093,0.0000,0.0000,0.0000,0.0000,15.0000,23.2704,2.3270,-255.9861,LOW
in_progress,TAKE_PROFIT,3,3,-10,15,1,-24.8969,-24.8969,-24.8969,-24.8969,0.0000,0.0000,0.0000,0.0000,2.0000,20.8025,2.0802,-244.9738,LOW
in_progress,TAKE_PROFIT,3,5,-5,7,1,-40.2873,-40.2873,-40.2873,-40.2873,0.0000,0.0000,0.0000,0.0000,18.0000,23.8500,2.3850,-260.3642,MEDIUM
in_progress,TAKE_PROFIT,3,5,-5,10,1,-35.9093,-35.9093,-35.9093,-35.9093,0.0000,0.0000,0.0000,0.0000,15.0000,23.2704,2.3270,-255.9861,LOW
in_progress,TAKE_PROFIT,3,5,-5,15,1,-24.8969,-24.8969,-24.8969,-24.8969,0.0000,0.0000,0.0000,0.0000,2.0000,20.8025,2.0802,-244.9738,LOW
in_progress,TAKE_PROFIT,3,5,-10,7,1,-40.2873,-40.2873,-40.2873,-40.2873,0.0000,0.0000,0.0000,0.0000,18.0000,23.8500,2.3850,-260.3642,MEDIUM
in_progress,TAKE_PROFIT,3,5,-10,10,1,-35.9093,-35.9093,-35.9093,-35.9093,0.0000,0.0000,0.0000,0.0000,15.0000,23.2704,2.3270,-255.9861,LOW
in_progress,TAKE_PROFIT,3,5,-10,15,1,-24.8969,-24.8969,-24.8969,-24.8969,0.0000,0.0000,0.0000,0.0000,2.0000,20.8025,2.0802,-244.9738,LOW
in_progress,TAKE_PROFIT,5,1,-5,7,1,-36.0745,-36.0745,-36.0745,-36.0745,0.0000,0.0000,0.0000,0.0000,7.0000,21.6661,2.1666,-256.1513,LOW
in_progress,TAKE_PROFIT,5,1,-5,10,1,-35.0351,-35.0351,-35.0351,-35.0351,0.0000,0.0000,0.0000,0.0000,6.0000,21.5637,2.1564,-255.1120,LOW
in_progress,TAKE_PROFIT,5,1,-5,15,1,-24.8312,-24.8312,-24.8312,-24.8312,0.0000,0.0000,0.0000,0.0000,2.0000,20.7809,2.0781,-244.9080,LOW
in_progress,TAKE_PROFIT,5,1,-10,7,1,-36.0745,-36.0745,-36.0745,-36.0745,0.0000,0.0000,0.0000,0.0000,7.0000,21.6661,2.1666,-256.1513,LOW
in_progress,TAKE_PROFIT,5,1,-10,10,1,-35.0351,-35.0351,-35.0351,-35.0351,0.0000,0.0000,0.0000,0.0000,6.0000,21.5637,2.1564,-255.1120,LOW
in_progress,TAKE_PROFIT,5,1,-10,15,1,-24.8312,-24.8312,-24.8312,-24.8312,0.0000,0.0000,0.0000,0.0000,2.0000,20.7809,2.0781,-244.9080,LOW
in_progress,TAKE_PROFIT,5,3,-5,7,1,-44.7477,-44.7477,-44.7477,-44.7477,0.0000,0.0000,0.0000,0.0000,14.0000,22.7761,2.2776,-264.8246,LOW
in_progress,TAKE_PROFIT,5,3,-5,10,1,-35.3776,-35.3776,-35.3776,-35.3776,0.0000,0.0000,0.0000,0.0000,6.0000,21.4021,2.1402,-255.4545,LOW
in_progress,TAKE_PROFIT,5,3,-5,15,1,-24.8312,-24.8312,-24.8312,-24.8312,0.0000,0.0000,0.0000,0.0000,2.0000,20.7809,2.0781,-244.9080,LOW
in_progress,TAKE_PROFIT,5,3,-10,7,1,-44.7477,-44.7477,-44.7477,-44.7477,0.0000,0.0000,0.0000,0.0000,14.0000,22.7761,2.2776,-264.8246,LOW
in_progress,TAKE_PROFIT,5,3,-10,10,1,-35.3776,-35.3776,-35.3776,-35.3776,0.0000,0.0000,0.0000,0.0000,6.0000,21.4021,2.1402,-255.4545,LOW
in_progress,TAKE_PROFIT,5,3,-10,15,1,-24.8312,-24.8312,-24.8312,-24.8312,0.0000,0.0000,0.0000,0.0000,2.0000,20.7809,2.0781,-244.9080,LOW
in_progress,TAKE_PROFIT,5,5,-5,7,1,-44.7477,-44.7477,-44.7477,-44.7477,0.0000,0.0000,0.0000,0.0000,14.0000,22.7761,2.2776,-264.8246,LOW
in_progress,TAKE_PROFIT,5,5,-5,10,1,-35.3776,-35.3776,-35.3776,-35.3776,0.0000,0.0000,0.0000,0.0000,6.0000,21.4021,2.1402,-255.4545,LOW
in_progress,TAKE_PROFIT,5,5,-5,15,1,-24.8312,-24.8312,-24.8312,-24.8312,0.0000,0.0000,0.0000,0.0000,2.0000,20.7809,2.0781,-244.9080,LOW
in_progress,TAKE_PROFIT,5,5,-10,7,1,-44.7477,-44.7477,-44.7477,-44.7477,0.0000,0.0000,0.0000,0.0000,14.0000,22.7761,2.2776,-264.8246,LOW
in_progress,TAKE_PROFIT,5,5,-10,10,1,-35.3776,-35.3776,-35.3776,-35.3776,0.0000,0.0000,0.0000,0.0000,6.0000,21.4021,2.1402,-255.4545,LOW
in_progress,TAKE_PROFIT,5,5,-10,15,1,-24.8312,-24.8312,-24.8312,-24.8312,0.0000,0.0000,0.0000,0.0000,2.0000,20.7809,2.0781,-244.9080,LOW
in_progress,TAKE_PROFIT,7,1,-5,7,1,-34.3791,-34.3791,-34.3791,-34.3791,0.0000,0.0000,0.0000,0.0000,5.0000,21.8134,2.1813,-254.4560,LOW
in_progress,TAKE_PROFIT,7,1,-5,10,1,-27.1419,-27.1419,-27.1419,-27.1419,0.0000,0.0000,0.0000,0.0000,5.0000,21.9003,2.1900,-247.2188,LOW
in_progress,TAKE_PROFIT,7,1,-5,15,1,-24.4565,-24.4565,-24.4565,-24.4565,0.0000,0.0000,0.0000,0.0000,4.0000,21.3860,2.1386,-244.5333,LOW
in_progress,TAKE_PROFIT,7,1,-10,7,1,-34.3791,-34.3791,-34.3791,-34.3791,0.0000,0.0000,0.0000,0.0000,5.0000,21.8134,2.1813,-254.4560,LOW
in_progress,TAKE_PROFIT,7,1,-10,10,1,-27.1419,-27.1419,-27.1419,-27.1419,0.0000,0.0000,0.0000,0.0000,5.0000,21.9003,2.1900,-247.2188,LOW
in_progress,TAKE_PROFIT,7,1,-10,15,1,-24.4565,-24.4565,-24.4565,-24.4565,0.0000,0.0000,0.0000,0.0000,4.0000,21.3860,2.1386,-244.5333,LOW
in_progress,TAKE_PROFIT,7,3,-5,7,1,-35.8317,-35.8317,-35.8317,-35.8317,0.0000,0.0000,0.0000,0.0000,13.0000,23.2433,2.3243,-255.9086,LOW
in_progress,TAKE_PROFIT,7,3,-5,10,1,-27.1419,-27.1419,-27.1419,-27.1419,0.0000,0.0000,0.0000,0.0000,6.0000,22.0840,2.2084,-247.2188,LOW
in_progress,TAKE_PROFIT,7,3,-5,15,1,-24.4565,-24.4565,-24.4565,-24.4565,0.0000,0.0000,0.0000,0.0000,4.0000,21.3860,2.1386,-244.5333,LOW
in_progress,TAKE_PROFIT,7,3,-10,7,1,-35.8317,-35.8317,-35.8317,-35.8317,0.0000,0.0000,0.0000,0.0000,13.0000,23.2433,2.3243,-255.9086,LOW
in_progress,TAKE_PROFIT,7,3,-10,10,1,-27.1419,-27.1419,-27.1419,-27.1419,0.0000,0.0000,0.0000,0.0000,6.0000,22.0840,2.2084,-247.2188,LOW
in_progress,TAKE_PROFIT,7,3,-10,15,1,-24.4565,-24.4565,-24.4565,-24.4565,0.0000,0.0000,0.0000,0.0000,4.0000,21.3860,2.1386,-244.5333,LOW
in_progress,TAKE_PROFIT,7,5,-5,7,1,-35.8317,-35.8317,-35.8317,-35.8317,0.0000,0.0000,0.0000,0.0000,13.0000,23.2433,2.3243,-255.9086,LOW
in_progress,TAKE_PROFIT,7,5,-5,10,1,-27.1419,-27.1419,-27.1419,-27.1419,0.0000,0.0000,0.0000,0.0000,6.0000,22.0840,2.2084,-247.2188,LOW
in_progress,TAKE_PROFIT,7,5,-5,15,1,-24.4565,-24.4565,-24.4565,-24.4565,0.0000,0.0000,0.0000,0.0000,4.0000,21.3860,2.1386,-244.5333,LOW
in_progress,TAKE_PROFIT,7,5,-10,7,1,-35.8317,-35.8317,-35.8317,-35.8317,0.0000,0.0000,0.0000,0.0000,13.0000,23.2433,2.3243,-255.9086,LOW
in_progress,TAKE_PROFIT,7,5,-10,10,1,-27.1419,-27.1419,-27.1419,-27.1419,0.0000,0.0000,0.0000,0.0000,6.0000,22.0840,2.2084,-247.2188,LOW
in_progress,TAKE_PROFIT,7,5,-10,15,1,-24.4565,-24.4565,-24.4565,-24.4565,0.0000,0.0000,0.0000,0.0000,4.0000,21.3860,2.1386,-244.5333,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,1,-5,7,1,129.4061,129.4061,129.4061,129.4061,0.0000,100.0000,100.0000,100.0000,6.0000,3.0100,0.3010,-90.6708,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,1,-5,10,1,129.4061,129.4061,129.4061,129.4061,0.0000,100.0000,100.0000,100.0000,6.0000,3.0100,0.3010,-90.6708,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,1,-5,15,1,129.4061,129.4061,129.4061,129.4061,0.0000,100.0000,100.0000,100.0000,6.0000,3.0100,0.3010,-90.6708,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,1,-10,7,1,129.4061,129.4061,129.4061,129.4061,0.0000,100.0000,100.0000,100.0000,6.0000,3.0100,0.3010,-90.6708,LOW
in_progress,HYBRID_VALUE_MOMENTUM,3,1,-10,10,1,129.4061,129.4061,129.4061,129.4061,0.0000,100.0000,100.0000,100.0000,6.0000,3.0100,0.3010,-90.6708,LOW
